in s,C1 in V
-3.65328E-05,-5.37109E-05
-3.65316E-05,-3.41797E-05
-3.65304E-05,-3.41797E-05
-3.65292E-05,-1.12305E-04
-3.65280E-05,-4.88281E-06
-3.65268E-05,-1.12305E-04
-3.65256E-05,-7.32422E-05
-3.65244E-05,2.44141E-05
-3.65232E-05,-1.80664E-04
-3.65220E-05,1.02539E-04
-3.65208E-05,-5.37109E-05
-3.65196E-05,-7.32422E-05
-3.65184E-05,-3.41797E-05
-3.65172E-05,-2.00195E-04
-3.65160E-05,-1.46484E-05
-3.65148E-05,-3.41797E-05
-3.65136E-05,-1.51367E-04
-3.65124E-05,-1.41602E-04
-3.65112E-05,-2.29492E-04
-3.65100E-05,-6.34766E-05
-3.65088E-05,-1.70898E-04
-3.65076E-05,-2.09961E-04
-3.65064E-05,-1.70898E-04
-3.65052E-05,-5.37109E-05
-3.65040E-05,-7.32422E-05
-3.65028E-05,-1.70898E-04
-3.65016E-05,-4.88281E-06
-3.65004E-05,-1.80664E-04
-3.64992E-05,-4.39453E-05
-3.64980E-05,-2.00195E-04
-3.64968E-05,-3.41797E-05
-3.64956E-05,-3.41797E-05
-3.64944E-05,-1.61133E-04
-3.64932E-05,-1.22070E-04
-3.64920E-05,-2.19727E-04
-3.64908E-05,-1.02539E-04
-3.64896E-05,-2.19727E-04
-3.64884E-05,-1.61133E-04
-3.64872E-05,-9.27734E-05
-3.64860E-05,-6.34766E-05
-3.64848E-05,-5.37109E-05
-3.64836E-05,-1.41602E-04
-3.64824E-05,-6.34766E-05
-3.64812E-05,-1.41602E-04
-3.64800E-05,-8.30078E-05
-3.64788E-05,-4.88281E-06
-3.64776E-05,-1.80664E-04
-3.64764E-05,-8.30078E-05
-3.64752E-05,-3.41797E-05
-3.64740E-05,-2.44141E-05
-3.64728E-05,-1.90430E-04
-3.64716E-05,-1.90430E-04
-3.64704E-05,-1.41602E-04
-3.64692E-05,-6.34766E-05
-3.64680E-05,-4.39453E-05
-3.64668E-05,-1.46484E-05
-3.64656E-05,1.02539E-04
-3.64644E-05,-5.37109E-05
-3.64632E-05,1.46484E-05
-3.64620E-05,-1.31836E-04
-3.64608E-05,-1.12305E-04
-3.64596E-05,-1.12305E-04
-3.64584E-05,-9.27734E-05
-3.64572E-05,-1.80664E-04
-3.64560E-05,-6.34766E-05
-3.64548E-05,-6.34766E-05
-3.64536E-05,-3.41797E-05
-3.64524E-05,-6.34766E-05
-3.64512E-05,-1.61133E-04
-3.64500E-05,-2.00195E-04
-3.64488E-05,-8.30078E-05
-3.64476E-05,4.39453E-05
-3.64464E-05,-1.02539E-04
-3.64452E-05,-7.32422E-05
-3.64440E-05,4.88281E-06
-3.64428E-05,4.88281E-06
-3.64416E-05,-3.41797E-05
-3.64404E-05,4.39453E-05
-3.64392E-05,-1.41602E-04
-3.64380E-05,-1.12305E-04
-3.64368E-05,-1.41602E-04
-3.64356E-05,-3.41797E-05
-3.64344E-05,-2.39258E-04
-3.64332E-05,-1.41602E-04
-3.64320E-05,-3.41797E-05
-3.64308E-05,1.46484E-05
-3.64296E-05,-1.90430E-04
-3.64284E-05,-1.02539E-04
-3.64272E-05,-1.31836E-04
-3.64260E-05,-5.37109E-05
-3.64248E-05,-9.27734E-05
-3.64236E-05,4.88281E-06
-3.64224E-05,-9.27734E-05
-3.64212E-05,-1.02539E-04
-3.64200E-05,-1.61133E-04
-3.64188E-05,-2.44141E-05
-3.64176E-05,-1.70898E-04
-3.64164E-05,-8.30078E-05
-3.64152E-05,-2.00195E-04
-3.64140E-05,-4.39453E-05
-3.64128E-05,-3.41797E-05
-3.64116E-05,-1.12305E-04
-3.64104E-05,-1.12305E-04
-3.64092E-05,-1.12305E-04
-3.64080E-05,-4.39453E-05
-3.64068E-05,-8.30078E-05
-3.64056E-05,-5.37109E-05
-3.64044E-05,-5.37109E-05
-3.64032E-05,-4.88281E-06
-3.64020E-05,-8.30078E-05
-3.64008E-05,-6.34766E-05
-3.63996E-05,-1.31836E-04
-3.63984E-05,-1.31836E-04
-3.63972E-05,-1.41602E-04
-3.63960E-05,-9.27734E-05
-3.63948E-05,-2.19727E-04
-3.63936E-05,-1.12305E-04
-3.63924E-05,-1.51367E-04
-3.63912E-05,-1.02539E-04
-3.63900E-05,-1.41602E-04
-3.63888E-05,-5.37109E-05
-3.63876E-05,-6.34766E-05
-3.63864E-05,-1.41602E-04
-3.63852E-05,-5.37109E-05
-3.63840E-05,4.88281E-06
-3.63828E-05,-1.61133E-04
-3.63816E-05,-1.31836E-04
-3.63804E-05,1.46484E-05
-3.63792E-05,-1.70898E-04
-3.63780E-05,-2.44141E-05
-3.63768E-05,-1.51367E-04
-3.63756E-05,-3.41797E-05
-3.63744E-05,-1.70898E-04
-3.63732E-05,-8.30078E-05
-3.63720E-05,-1.41602E-04
-3.63708E-05,-7.32422E-05
-3.63696E-05,-1.90430E-04
-3.63684E-05,-3.07617E-04
-3.63672E-05,-2.44141E-05
-3.63660E-05,-2.78320E-04
-3.63648E-05,-8.30078E-05
-3.63636E-05,-7.32422E-05
-3.63624E-05,-1.90430E-04
-3.63612E-05,-8.30078E-05
-3.63600E-05,-6.34766E-05
-3.63588E-05,-1.12305E-04
-3.63576E-05,-1.31836E-04
-3.63564E-05,-1.90430E-04
-3.63552E-05,-9.27734E-05
-3.63540E-05,-1.31836E-04
-3.63528E-05,-2.19727E-04
-3.63516E-05,-1.61133E-04
-3.63504E-05,-7.32422E-05
-3.63492E-05,-1.02539E-04
-3.63480E-05,-9.27734E-05
-3.63468E-05,-1.70898E-04
-3.63456E-05,-7.32422E-05
-3.63444E-05,-2.19727E-04
-3.63432E-05,-2.39258E-04
-3.63420E-05,-1.70898E-04
-3.63408E-05,-4.88281E-06
-3.63396E-05,-6.34766E-05
-3.63384E-05,-1.12305E-04
-3.63372E-05,-1.41602E-04
-3.63360E-05,-1.41602E-04
-3.63348E-05,-6.34766E-05
-3.63336E-05,-2.49023E-04
-3.63324E-05,-2.44141E-05
-3.63312E-05,-1.22070E-04
-3.63300E-05,-1.31836E-04
-3.63288E-05,4.88281E-06
-3.63276E-05,-1.02539E-04
-3.63264E-05,-7.32422E-05
-3.63252E-05,-1.22070E-04
-3.63240E-05,-8.30078E-05
-3.63228E-05,-6.34766E-05
-3.63216E-05,-1.02539E-04
-3.63204E-05,-4.39453E-05
-3.63192E-05,-1.31836E-04
-3.63180E-05,-2.19727E-04
-3.63168E-05,6.34766E-05
-3.63156E-05,-1.02539E-04
-3.63144E-05,-1.41602E-04
-3.63132E-05,-7.32422E-05
-3.63120E-05,-5.37109E-05
-3.63108E-05,-1.70898E-04
-3.63096E-05,-3.41797E-05
-3.63084E-05,-1.02539E-04
-3.63072E-05,-3.41797E-05
-3.63060E-05,-2.44141E-05
-3.63048E-05,-1.31836E-04
-3.63036E-05,3.41797E-05
-3.63024E-05,-7.32422E-05
-3.63012E-05,-3.41797E-05
-3.63000E-05,-7.32422E-05
-3.62988E-05,-7.32422E-05
-3.62976E-05,-2.44141E-05
-3.62964E-05,-2.44141E-05
-3.62952E-05,-1.31836E-04
-3.62940E-05,-4.39453E-05
-3.62928E-05,-7.32422E-05
-3.62916E-05,-8.30078E-05
-3.62904E-05,-1.70898E-04
-3.62892E-05,-1.46484E-05
-3.62880E-05,-2.19727E-04
-3.62868E-05,-4.39453E-05
-3.62856E-05,-2.19727E-04
-3.62844E-05,-1.51367E-04
-3.62832E-05,-2.09961E-04
-3.62820E-05,-1.12305E-04
-3.62808E-05,-7.32422E-05
-3.62796E-05,-1.41602E-04
-3.62784E-05,-4.88281E-06
-3.62772E-05,-1.02539E-04
-3.62760E-05,-1.02539E-04
-3.62748E-05,-1.31836E-04
-3.62736E-05,-1.61133E-04
-3.62724E-05,-1.22070E-04
-3.62712E-05,-1.90430E-04
-3.62700E-05,-1.22070E-04
-3.62688E-05,-1.90430E-04
-3.62676E-05,-1.22070E-04
-3.62664E-05,-1.41602E-04
-3.62652E-05,-9.27734E-05
-3.62640E-05,-7.32422E-05
-3.62628E-05,-4.39453E-05
-3.62616E-05,-1.12305E-04
-3.62604E-05,-1.61133E-04
-3.62592E-05,2.44141E-05
-3.62580E-05,-3.41797E-05
-3.62568E-05,-3.41797E-05
-3.62556E-05,-2.19727E-04
-3.62544E-05,1.46484E-05
-3.62532E-05,-1.61133E-04
-3.62520E-05,-1.02539E-04
-3.62508E-05,-5.37109E-05
-3.62496E-05,-8.30078E-05
-3.62484E-05,-1.51367E-04
-3.62472E-05,-3.41797E-05
-3.62460E-05,-1.22070E-04
-3.62448E-05,-2.39258E-04
-3.62436E-05,-1.12305E-04
-3.62424E-05,-7.32422E-05
-3.62412E-05,-1.02539E-04
-3.62400E-05,-2.09961E-04
-3.62388E-05,-2.29492E-04
-3.62376E-05,-1.70898E-04
-3.62364E-05,-5.37109E-05
-3.62352E-05,-8.30078E-05
-3.62340E-05,4.88281E-06
-3.62328E-05,-1.41602E-04
-3.62316E-05,-1.02539E-04
-3.62304E-05,-1.61133E-04
-3.62292E-05,-1.90430E-04
-3.62280E-05,-1.51367E-04
-3.62268E-05,-2.97852E-04
-3.62256E-05,-9.27734E-05
-3.62244E-05,-1.31836E-04
-3.62232E-05,-9.27734E-05
-3.62220E-05,-9.27734E-05
-3.62208E-05,-1.31836E-04
-3.62196E-05,-1.51367E-04
-3.62184E-05,-1.61133E-04
-3.62172E-05,-1.31836E-04
-3.62160E-05,-8.30078E-05
-3.62148E-05,-8.30078E-05
-3.62136E-05,4.39453E-05
-3.62124E-05,4.88281E-06
-3.62112E-05,-4.39453E-05
-3.62100E-05,-3.41797E-05
-3.62088E-05,-1.46484E-05
-3.62076E-05,-1.51367E-04
-3.62064E-05,-1.12305E-04
-3.62052E-05,-1.12305E-04
-3.62040E-05,-8.30078E-05
-3.62028E-05,-2.09961E-04
-3.62016E-05,-2.09961E-04
-3.62004E-05,-1.12305E-04
-3.61992E-05,-1.31836E-04
-3.61980E-05,-9.27734E-05
-3.61968E-05,-1.12305E-04
-3.61956E-05,3.41797E-05
-3.61944E-05,-1.22070E-04
-3.61932E-05,-1.70898E-04
-3.61920E-05,-6.34766E-05
-3.61908E-05,-2.09961E-04
-3.61896E-05,-4.88281E-06
-3.61884E-05,-2.44141E-05
-3.61872E-05,-2.44141E-05
-3.61860E-05,-3.41797E-05
-3.61848E-05,-1.41602E-04
-3.61836E-05,-1.12305E-04
-3.61824E-05,-1.41602E-04
-3.61812E-05,2.44141E-05
-3.61800E-05,-2.29492E-04
-3.61788E-05,-9.27734E-05
-3.61776E-05,-1.61133E-04
-3.61764E-05,-1.80664E-04
-3.61752E-05,-2.44141E-05
-3.61740E-05,-1.12305E-04
-3.61728E-05,-1.51367E-04
-3.61716E-05,3.41797E-05
-3.61704E-05,-5.37109E-05
-3.61692E-05,-4.39453E-05
-3.61680E-05,-1.70898E-04
-3.61668E-05,-6.34766E-05
-3.61656E-05,-7.32422E-05
-3.61644E-05,-1.22070E-04
-3.61632E-05,-5.37109E-05
-3.61620E-05,-2.09961E-04
-3.61608E-05,-2.78320E-04
-3.61596E-05,-2.00195E-04
-3.61584E-05,-1.51367E-04
-3.61572E-05,-3.17383E-04
-3.61560E-05,-2.09961E-04
-3.61548E-05,-7.32422E-05
-3.61536E-05,-1.61133E-04
-3.61524E-05,-6.34766E-05
-3.61512E-05,-3.27148E-04
-3.61500E-05,-6.34766E-05
-3.61488E-05,-2.09961E-04
-3.61476E-05,-1.12305E-04
-3.61464E-05,-1.02539E-04
-3.61452E-05,-2.19727E-04
-3.61440E-05,-2.68555E-04
-3.61428E-05,-2.44141E-05
-3.61416E-05,-1.31836E-04
-3.61404E-05,-1.12305E-04
-3.61392E-05,-7.32422E-05
-3.61380E-05,-9.27734E-05
-3.61368E-05,-6.34766E-05
-3.61356E-05,-6.34766E-05
-3.61344E-05,-1.22070E-04
-3.61332E-05,-9.27734E-05
-3.61320E-05,-1.22070E-04
-3.61308E-05,-4.39453E-05
-3.61296E-05,-7.32422E-05
-3.61284E-05,-6.34766E-05
-3.61272E-05,-7.32422E-05
-3.61260E-05,-9.27734E-05
-3.61248E-05,-2.29492E-04
-3.61236E-05,-5.37109E-05
-3.61224E-05,-1.70898E-04
-3.61212E-05,-1.22070E-04
-3.61200E-05,4.39453E-05
-3.61188E-05,-1.12305E-04
-3.61176E-05,-2.49023E-04
-3.61164E-05,2.44141E-05
-3.61152E-05,-5.37109E-05
-3.61140E-05,-4.39453E-05
-3.61128E-05,-3.41797E-05
-3.61116E-05,-2.00195E-04
-3.61104E-05,-1.70898E-04
-3.61092E-05,-1.70898E-04
-3.61080E-05,-8.30078E-05
-3.61068E-05,-1.41602E-04
-3.61056E-05,-8.30078E-05
-3.61044E-05,-2.44141E-05
-3.61032E-05,-9.27734E-05
-3.61020E-05,-6.34766E-05
-3.61008E-05,-7.32422E-05
-3.60996E-05,-1.51367E-04
-3.60984E-05,-1.41602E-04
-3.60972E-05,-4.39453E-05
-3.60960E-05,-1.90430E-04
-3.60948E-05,-2.29492E-04
-3.60936E-05,-4.88281E-06
-3.60924E-05,-9.27734E-05
-3.60912E-05,-2.19727E-04
-3.60900E-05,-1.70898E-04
-3.60888E-05,-7.32422E-05
-3.60876E-05,-1.51367E-04
-3.60864E-05,-2.19727E-04
-3.60852E-05,4.88281E-06
-3.60840E-05,-4.39453E-05
-3.60828E-05,-2.44141E-05
-3.60816E-05,-2.09961E-04
-3.60804E-05,-2.19727E-04
-3.60792E-05,-2.44141E-05
-3.60780E-05,-3.41797E-05
-3.60768E-05,-1.12305E-04
-3.60756E-05,-1.02539E-04
-3.60744E-05,-1.70898E-04
-3.60732E-05,-2.00195E-04
-3.60720E-05,-1.90430E-04
-3.60708E-05,-5.37109E-05
-3.60696E-05,-1.02539E-04
-3.60684E-05,-1.90430E-04
-3.60672E-05,-9.27734E-05
-3.60660E-05,-1.80664E-04
-3.60648E-05,-1.22070E-04
-3.60636E-05,-1.22070E-04
-3.60624E-05,-1.12305E-04
-3.60612E-05,-7.32422E-05
-3.60600E-05,-2.78320E-04
-3.60588E-05,-4.39453E-05
-3.60576E-05,-3.07617E-04
-3.60564E-05,-2.00195E-04
-3.60552E-05,-2.19727E-04
-3.60540E-05,-1.80664E-04
-3.60528E-05,-2.09961E-04
-3.60516E-05,-2.19727E-04
-3.60504E-05,-1.41602E-04
-3.60492E-05,-1.61133E-04
-3.60480E-05,-1.90430E-04
-3.60468E-05,-1.80664E-04
-3.60456E-05,-1.31836E-04
-3.60444E-05,-1.02539E-04
-3.60432E-05,-1.12305E-04
-3.60420E-05,-1.61133E-04
-3.60408E-05,-2.44141E-05
-3.60396E-05,-1.31836E-04
-3.60384E-05,-1.02539E-04
-3.60372E-05,-6.34766E-05
-3.60360E-05,-7.32422E-05
-3.60348E-05,-8.30078E-05
-3.60336E-05,-1.61133E-04
-3.60324E-05,-8.30078E-05
-3.60312E-05,-9.27734E-05
-3.60300E-05,-8.30078E-05
-3.60288E-05,-8.30078E-05
-3.60276E-05,-1.41602E-04
-3.60264E-05,-1.61133E-04
-3.60252E-05,-2.09961E-04
-3.60240E-05,-1.41602E-04
-3.60228E-05,-1.70898E-04
-3.60216E-05,-2.29492E-04
-3.60204E-05,-1.31836E-04
-3.60192E-05,-1.70898E-04
-3.60180E-05,-3.41797E-05
-3.60168E-05,-4.39453E-05
-3.60156E-05,-5.37109E-05
-3.60144E-05,-4.88281E-06
-3.60132E-05,-2.19727E-04
-3.60120E-05,-8.30078E-05
-3.60108E-05,-1.80664E-04
-3.60096E-05,-8.30078E-05
-3.60084E-05,-1.70898E-04
-3.60072E-05,-3.41797E-05
-3.60060E-05,-1.12305E-04
-3.60048E-05,-1.51367E-04
-3.60036E-05,-1.51367E-04
-3.60024E-05,-1.12305E-04
-3.60012E-05,-1.90430E-04
-3.60000E-05,-9.27734E-05
-3.59988E-05,4.88281E-06
-3.59976E-05,-3.27148E-04
-3.59964E-05,-2.00195E-04
-3.59952E-05,-2.19727E-04
-3.59940E-05,-7.32422E-05
-3.59928E-05,-2.29492E-04
-3.59916E-05,-1.41602E-04
-3.59904E-05,-1.70898E-04
-3.59892E-05,-3.41797E-05
-3.59880E-05,-6.34766E-05
-3.59868E-05,-1.80664E-04
-3.59856E-05,-1.02539E-04
-3.59844E-05,-1.02539E-04
-3.59832E-05,-1.12305E-04
-3.59820E-05,-2.88086E-04
-3.59808E-05,-2.00195E-04
-3.59796E-05,-2.19727E-04
-3.59784E-05,-1.12305E-04
-3.59772E-05,-2.58789E-04
-3.59760E-05,-1.70898E-04
-3.59748E-05,-1.61133E-04
-3.59736E-05,-1.02539E-04
-3.59724E-05,-7.32422E-05
-3.59712E-05,-2.09961E-04
-3.59700E-05,-2.44141E-05
-3.59688E-05,-1.61133E-04
-3.59676E-05,-1.51367E-04
-3.59664E-05,-1.41602E-04
-3.59652E-05,-4.39453E-05
-3.59640E-05,-1.22070E-04
-3.59628E-05,-3.41797E-05
-3.59616E-05,-1.70898E-04
-3.59604E-05,-7.32422E-05
-3.59592E-05,-1.02539E-04
-3.59580E-05,-3.46680E-04
-3.59568E-05,-1.31836E-04
-3.59556E-05,-6.34766E-05
-3.59544E-05,-2.00195E-04
-3.59532E-05,-1.41602E-04
-3.59520E-05,-1.41602E-04
-3.59508E-05,-1.61133E-04
-3.59496E-05,-1.22070E-04
-3.59484E-05,-1.31836E-04
-3.59472E-05,-2.00195E-04
-3.59460E-05,-2.49023E-04
-3.59448E-05,-1.02539E-04
-3.59436E-05,-2.78320E-04
-3.59424E-05,-1.61133E-04
-3.59412E-05,-8.30078E-05
-3.59400E-05,-1.31836E-04
-3.59388E-05,-1.02539E-04
-3.59376E-05,-1.61133E-04
-3.59364E-05,4.88281E-06
-3.59352E-05,-1.51367E-04
-3.59340E-05,-1.70898E-04
-3.59328E-05,-2.09961E-04
-3.59316E-05,-2.09961E-04
-3.59304E-05,-2.39258E-04
-3.59292E-05,-6.34766E-05
-3.59280E-05,-1.22070E-04
-3.59268E-05,-4.39453E-05
-3.59256E-05,-1.80664E-04
-3.59244E-05,-2.44141E-05
-3.59232E-05,-1.51367E-04
-3.59220E-05,-2.39258E-04
-3.59208E-05,-2.44141E-05
-3.59196E-05,-1.31836E-04
-3.59184E-05,-1.12305E-04
-3.59172E-05,-1.02539E-04
-3.59160E-05,-9.27734E-05
-3.59148E-05,-4.39453E-05
-3.59136E-05,-1.22070E-04
-3.59124E-05,-5.37109E-05
-3.59112E-05,-1.02539E-04
-3.59100E-05,-1.41602E-04
-3.59088E-05,-1.80664E-04
-3.59076E-05,-9.27734E-05
-3.59064E-05,-2.39258E-04
-3.59052E-05,4.88281E-06
-3.59040E-05,-1.12305E-04
-3.59028E-05,-1.12305E-04
-3.59016E-05,-1.46484E-05
-3.59004E-05,-1.31836E-04
-3.58992E-05,-6.34766E-05
-3.58980E-05,-1.90430E-04
-3.58968E-05,-6.34766E-05
-3.58956E-05,-1.02539E-04
-3.58944E-05,-3.41797E-05
-3.58932E-05,-3.41797E-05
-3.58920E-05,-6.34766E-05
-3.58908E-05,-1.51367E-04
-3.58896E-05,-7.32422E-05
-3.58884E-05,-6.34766E-05
-3.58872E-05,-3.41797E-05
-3.58860E-05,5.37109E-05
-3.58848E-05,-1.61133E-04
-3.58836E-05,-1.12305E-04
-3.58824E-05,-3.07617E-04
-3.58812E-05,-1.51367E-04
-3.58800E-05,-1.90430E-04
-3.58788E-05,-7.32422E-05
-3.58776E-05,-1.41602E-04
-3.58764E-05,-1.02539E-04
-3.58752E-05,-7.32422E-05
-3.58740E-05,-4.88281E-06
-3.58728E-05,-1.02539E-04
-3.58716E-05,-2.44141E-05
-3.58704E-05,-1.80664E-04
-3.58692E-05,-7.32422E-05
-3.58680E-05,-1.12305E-04
-3.58668E-05,-1.80664E-04
-3.58656E-05,-1.61133E-04
-3.58644E-05,-1.90430E-04
-3.58632E-05,-1.80664E-04
-3.58620E-05,-1.70898E-04
-3.58608E-05,-1.41602E-04
-3.58596E-05,-2.19727E-04
-3.58584E-05,-1.61133E-04
-3.58572E-05,-1.80664E-04
-3.58560E-05,-1.12305E-04
-3.58548E-05,-4.39453E-05
-3.58536E-05,-1.90430E-04
-3.58524E-05,4.88281E-06
-3.58512E-05,-1.80664E-04
-3.58500E-05,-1.70898E-04
-3.58488E-05,-2.00195E-04
-3.58476E-05,-1.61133E-04
-3.58464E-05,-2.09961E-04
-3.58452E-05,-5.37109E-05
-3.58440E-05,-3.27148E-04
-3.58428E-05,-3.41797E-05
-3.58416E-05,-2.19727E-04
-3.58404E-05,-2.09961E-04
-3.58392E-05,-1.61133E-04
-3.58380E-05,-1.61133E-04
-3.58368E-05,-1.02539E-04
-3.58356E-05,-2.09961E-04
-3.58344E-05,-1.46484E-05
-3.58332E-05,-1.02539E-04
-3.58320E-05,-1.12305E-04
-3.58308E-05,-1.90430E-04
-3.58296E-05,-8.30078E-05
-3.58284E-05,-2.49023E-04
-3.58272E-05,-1.51367E-04
-3.58260E-05,-2.19727E-04
-3.58248E-05,-4.88281E-06
-3.58236E-05,-2.09961E-04
-3.58224E-05,-1.41602E-04
-3.58212E-05,-2.39258E-04
-3.58200E-05,-1.80664E-04
-3.58188E-05,-1.51367E-04
-3.58176E-05,-8.30078E-05
-3.58164E-05,-1.90430E-04
-3.58152E-05,-1.51367E-04
-3.58140E-05,-1.80664E-04
-3.58128E-05,-1.51367E-04
-3.58116E-05,-3.07617E-04
-3.58104E-05,-1.51367E-04
-3.58092E-05,-1.51367E-04
-3.58080E-05,-9.27734E-05
-3.58068E-05,-1.70898E-04
-3.58056E-05,-1.70898E-04
-3.58044E-05,-1.31836E-04
-3.58032E-05,-2.29492E-04
-3.58020E-05,-1.41602E-04
-3.58008E-05,-2.49023E-04
-3.57996E-05,-1.41602E-04
-3.57984E-05,-1.31836E-04
-3.57972E-05,-3.41797E-05
-3.57960E-05,-2.39258E-04
-3.57948E-05,-7.32422E-05
-3.57936E-05,-1.31836E-04
-3.57924E-05,-7.32422E-05
-3.57912E-05,-1.80664E-04
-3.57900E-05,-6.34766E-05
-3.57888E-05,-1.02539E-04
-3.57876E-05,-4.39453E-05
-3.57864E-05,-8.30078E-05
-3.57852E-05,-1.41602E-04
-3.57840E-05,-7.32422E-05
-3.57828E-05,-1.46484E-05
-3.57816E-05,-1.12305E-04
-3.57804E-05,-1.51367E-04
-3.57792E-05,2.44141E-05
-3.57780E-05,-1.70898E-04
-3.57768E-05,-1.70898E-04
-3.57756E-05,-9.27734E-05
-3.57744E-05,-2.29492E-04
-3.57732E-05,-1.51367E-04
-3.57720E-05,-1.70898E-04
-3.57708E-05,-7.32422E-05
-3.57696E-05,-1.61133E-04
-3.57684E-05,-1.70898E-04
-3.57672E-05,-8.30078E-05
-3.57660E-05,-1.51367E-04
-3.57648E-05,-2.29492E-04
-3.57636E-05,-5.37109E-05
-3.57624E-05,-3.41797E-05
-3.57612E-05,-5.37109E-05
-3.57600E-05,-1.70898E-04
-3.57588E-05,3.41797E-05
-3.57576E-05,-1.22070E-04
-3.57564E-05,-1.61133E-04
-3.57552E-05,-1.61133E-04
-3.57540E-05,-1.22070E-04
-3.57528E-05,-1.90430E-04
-3.57516E-05,-8.30078E-05
-3.57504E-05,-1.41602E-04
-3.57492E-05,-1.12305E-04
-3.57480E-05,-4.39453E-05
-3.57468E-05,-3.66211E-04
-3.57456E-05,-2.44141E-05
-3.57444E-05,-7.32422E-05
-3.57432E-05,-2.19727E-04
-3.57420E-05,-2.09961E-04
-3.57408E-05,-2.00195E-04
-3.57396E-05,-1.41602E-04
-3.57384E-05,-1.80664E-04
-3.57372E-05,-1.12305E-04
-3.57360E-05,-2.88086E-04
-3.57348E-05,-1.80664E-04
-3.57336E-05,-1.51367E-04
-3.57324E-05,-7.32422E-05
-3.57312E-05,-1.12305E-04
-3.57300E-05,-1.12305E-04
-3.57288E-05,-1.70898E-04
-3.57276E-05,-2.44141E-05
-3.57264E-05,-2.29492E-04
-3.57252E-05,-1.61133E-04
-3.57240E-05,-7.32422E-05
-3.57228E-05,-1.02539E-04
-3.57216E-05,-2.58789E-04
-3.57204E-05,-7.32422E-05
-3.57192E-05,-8.30078E-05
-3.57180E-05,-1.12305E-04
-3.57168E-05,-4.88281E-06
-3.57156E-05,-1.22070E-04
-3.57144E-05,-3.41797E-05
-3.57132E-05,-9.27734E-05
-3.57120E-05,-5.37109E-05
-3.57108E-05,-9.27734E-05
-3.57096E-05,-3.41797E-05
-3.57084E-05,-6.34766E-05
-3.57072E-05,3.41797E-05
-3.57060E-05,-1.61133E-04
-3.57048E-05,-4.88281E-06
-3.57036E-05,-4.39453E-05
-3.57024E-05,-4.39453E-05
-3.57012E-05,-9.27734E-05
-3.57000E-05,-8.30078E-05
-3.56988E-05,-1.02539E-04
-3.56976E-05,-1.12305E-04
-3.56964E-05,-1.51367E-04
-3.56952E-05,-3.41797E-05
-3.56940E-05,-1.12305E-04
-3.56928E-05,-1.31836E-04
-3.56916E-05,-1.31836E-04
-3.56904E-05,-2.58789E-04
-3.56892E-05,-1.41602E-04
-3.56880E-05,-3.41797E-05
-3.56868E-05,-1.02539E-04
-3.56856E-05,-1.90430E-04
-3.56844E-05,-7.32422E-05
-3.56832E-05,-7.32422E-05
-3.56820E-05,-6.34766E-05
-3.56808E-05,-1.51367E-04
-3.56796E-05,-1.80664E-04
-3.56784E-05,-1.70898E-04
-3.56772E-05,-1.61133E-04
-3.56760E-05,-2.29492E-04
-3.56748E-05,-6.34766E-05
-3.56736E-05,-1.41602E-04
-3.56724E-05,-1.51367E-04
-3.56712E-05,-1.22070E-04
-3.56700E-05,-2.29492E-04
-3.56688E-05,-1.80664E-04
-3.56676E-05,-1.02539E-04
-3.56664E-05,-2.09961E-04
-3.56652E-05,-1.02539E-04
-3.56640E-05,-1.22070E-04
-3.56628E-05,-3.41797E-05
-3.56616E-05,-1.61133E-04
-3.56604E-05,-1.80664E-04
-3.56592E-05,-3.41797E-05
-3.56580E-05,-5.37109E-05
-3.56568E-05,-2.39258E-04
-3.56556E-05,-1.80664E-04
-3.56544E-05,-2.19727E-04
-3.56532E-05,-2.19727E-04
-3.56520E-05,-1.70898E-04
-3.56508E-05,-4.88281E-06
-3.56496E-05,-2.00195E-04
-3.56484E-05,-5.37109E-05
-3.56472E-05,-5.37109E-05
-3.56460E-05,-1.61133E-04
-3.56448E-05,-3.41797E-05
-3.56436E-05,-6.34766E-05
-3.56424E-05,-3.41797E-05
-3.56412E-05,-2.58789E-04
-3.56400E-05,-1.12305E-04
-3.56388E-05,-1.41602E-04
-3.56376E-05,-7.32422E-05
-3.56364E-05,-1.80664E-04
-3.56352E-05,-3.36914E-04
-3.56340E-05,-1.90430E-04
-3.56328E-05,-3.56445E-04
-3.56316E-05,-9.27734E-05
-3.56304E-05,-1.51367E-04
-3.56292E-05,-4.39453E-05
-3.56280E-05,-2.19727E-04
-3.56268E-05,-2.88086E-04
-3.56256E-05,-1.02539E-04
-3.56244E-05,-9.27734E-05
-3.56232E-05,-2.19727E-04
-3.56220E-05,-3.27148E-04
-3.56208E-05,-1.31836E-04
-3.56196E-05,-1.61133E-04
-3.56184E-05,-2.49023E-04
-3.56172E-05,-1.31836E-04
-3.56160E-05,-1.31836E-04
-3.56148E-05,-2.09961E-04
-3.56136E-05,-2.58789E-04
-3.56124E-05,-2.29492E-04
-3.56112E-05,-7.32422E-05
-3.56100E-05,-1.31836E-04
-3.56088E-05,-2.88086E-04
-3.56076E-05,-1.12305E-04
-3.56064E-05,-2.39258E-04
-3.56052E-05,-1.41602E-04
-3.56040E-05,-1.70898E-04
-3.56028E-05,-1.02539E-04
-3.56016E-05,-1.22070E-04
-3.56004E-05,-1.70898E-04
-3.55992E-05,-1.31836E-04
